ID_Choke,Orifice_ID_gaslift,Qgaslift,CHP,WHP,WHT,TAmbient,FBHP,FBHT,FLP,FLT,DP_Choke,DT_Choke,Qliquid,Qgas,Qoil,Qwater,PReservoir,PI_Liquid,PI_oil
1.090,0.332,2.470,3251.46,502.26,147.79,80.040,3102.23,237.85,413.04,147.46,89.22,0.32,3146.18,0.933,1586.30,1559.88,4681.83,1.99,1.00
1.810,0.335,1.700,2749.58,364.06,135.34,80.220,2823.58,238.63,354.98,135.08,9.08,0.26,2895.78,0.978,2088.15,807.63,4277.62,1.99,1.44
1.750,0.308,1.650,2956.36,399.74,136.88,79.460,2986.67,238.00,394.30,136.57,5.44,0.31,2028.65,0.216,439.81,1588.83,4005.40,1.99,0.43
2.120,0.327,2.870,2788.00,444.50,142.72,80.360,2722.21,241.95,438.11,142.45,6.39,0.27,2851.25,0.762,1682.81,1168.44,4154.46,1.99,1.17
2.090,0.322,1.830,2941.22,484.46,136.81,80.250,2929.62,241.97,478.96,136.48,5.50,0.33,3105.49,1.448,2469.49,636.00,4489.60,1.99,1.58
1.560,0.299,1.150,3230.12,452.11,135.61,79.810,3271.90,239.75,443.26,135.36,8.85,0.25,2590.40,0.826,1505.02,1085.38,4573.49,1.99,1.16
1.020,0.282,0.490,3806.75,373.33,120.43,80.550,3867.74,240.35,362.85,120.21,10.48,0.22,1333.18,0.155,277.30,1055.88,4537.65,1.99,0.41
2.070,0.293,1.650,2888.83,435.84,132.44,79.770,2911.43,239.27,433.54,132.23,2.30,0.21,1707.23,0.108,235.09,1472.14,3769.37,1.99,0.27
2.150,0.324,2.580,2968.18,458.10,141.23,80.770,2893.77,238.13,449.45,140.94,8.65,0.29,3732.32,1.911,3240.02,492.29,4769.57,1.99,1.73
1.480,0.338,2.030,3094.77,500.91,142.18,79.570,3106.01,238.44,483.56,141.97,17.35,0.21,3010.43,0.957,1807.76,1202.67,4619.45,1.99,1.19
1.110,0.342,1.340,3427.94,522.91,139.81,79.910,3385.19,238.55,474.41,139.52,48.50,0.29,3159.28,1.246,2168.85,990.44,4973.48,1.99,1.37
2.330,0.316,0.160,3402.62,372.20,109.44,80.510,3592.63,241.05,371.57,109.13,0.63,0.32,1548.08,0.645,1211.84,336.24,4371.10,1.99,1.56
2.370,0.333,0.670,3156.90,412.85,127.60,79.840,3311.41,240.06,410.59,127.29,2.26,0.31,2818.33,1.232,2380.08,438.25,4728.85,1.99,1.68
1.560,0.333,2.300,2966.12,388.59,142.19,80.250,2939.74,239.96,358.20,141.85,30.39,0.34,3934.62,1.699,3451.45,483.17,4918.61,1.99,1.74
1.270,0.291,2.320,3344.36,433.88,153.84,79.400,3209.04,240.67,381.15,153.52,52.73,0.31,3399.16,0.872,1567.35,1831.81,4918.77,1.99,0.92
1.430,0.336,2.770,2614.82,428.47,135.85,79.870,2527.73,238.57,406.23,135.63,22.24,0.22,2385.04,0.671,1287.44,1097.60,3727.41,1.99,1.07
2.260,0.296,2.030,3083.73,491.51,142.15,79.930,3108.21,241.00,487.36,141.85,4.15,0.29,3140.51,0.977,2104.77,1035.74,4688.02,1.99,1.33
1.730,0.303,1.140,3119.67,418.19,130.97,80.070,3183.01,239.00,414.44,130.66,3.75,0.31,1874.06,0.309,586.20,1287.85,4125.94,1.99,0.62
1.650,0.330,0.540,3368.40,475.39,116.06,79.650,3633.22,238.15,473.28,115.83,2.11,0.23,1671.34,0.447,1028.38,642.97,4474.18,1.99,1.22
2.100,0.317,2.880,2790.81,398.08,144.80,80.460,2684.97,239.69,390.88,144.53,7.20,0.27,2727.33,0.659,1252.39,1474.94,4057.28,1.99,0.91
2.390,0.319,1.120,3241.07,500.99,133.52,80.340,3289.60,240.87,499.21,133.19,1.78,0.33,2408.21,0.807,1398.93,1009.28,4501.40,1.99,1.15
1.290,0.343,1.270,3129.84,427.36,137.45,80.030,3160.08,241.60,403.83,137.21,23.53,0.24,2772.99,0.948,1754.75,1018.24,4555.47,1.99,1.26
1.730,0.307,0.580,3191.47,475.61,125.17,80.620,3182.52,242.19,468.70,124.86,6.91,0.31,3077.53,1.880,3073.22,4.31,4731.61,1.99,1.98
1.910,0.335,1.940,2684.82,478.46,126.80,80.800,2684.23,241.45,471.20,126.52,7.26,0.28,3011.28,1.623,2957.08,54.20,4200.18,1.99,1.95
1.830,0.340,1.280,3165.68,404.91,134.34,79.470,3230.65,240.55,401.81,134.00,3.10,0.34,1779.30,0.106,214.94,1564.36,4126.48,1.99,0.24
1.940,0.296,2.400,3066.71,394.17,148.81,79.360,2968.86,239.68,382.60,148.58,11.57,0.23,3456.76,1.233,2109.66,1347.10,4709.41,1.99,1.21
1.770,0.313,2.750,3282.91,369.20,160.42,80.690,3204.51,241.22,354.40,160.12,14.80,0.30,3013.07,0.182,323.60,2689.46,4721.69,1.99,0.21
1.360,0.336,0.390,3544.89,367.20,127.93,79.570,3727.31,240.51,357.92,127.63,9.28,0.31,2347.77,0.771,1522.76,825.01,4909.55,1.99,1.29
1.970,0.308,1.700,3551.93,490.51,152.15,80.700,3580.53,241.87,485.92,151.93,4.59,0.22,2732.06,0.321,599.14,2132.92,4956.34,1.99,0.44
1.650,0.330,0.150,3119.81,366.41,110.65,80.170,3413.34,242.21,363.35,110.40,3.06,0.25,2013.50,0.948,1934.17,79.33,4427.32,1.99,1.91
1.120,0.321,2.440,2644.55,477.67,127.33,79.500,2514.12,238.76,424.49,127.04,53.18,0.30,2475.32,1.065,1957.23,518.08,3760.87,1.99,1.57
1.740,0.333,1.210,3288.34,495.18,136.82,79.260,3314.46,240.32,489.05,136.51,6.13,0.31,2693.32,0.930,1597.68,1095.64,4671.08,1.99,1.18
2.350,0.343,0.920,2734.12,406.80,119.43,80.370,2984.41,239.09,404.50,119.09,2.30,0.34,2724.04,1.149,2697.89,26.15,4356.73,1.98,1.97
1.290,0.327,1.040,3648.80,406.24,138.30,79.620,3668.71,238.64,394.81,138.09,11.43,0.21,2000.35,0.149,243.04,1757.31,4676.48,1.98,0.24
1.720,0.315,1.850,3392.63,494.96,149.90,80.330,3377.07,240.14,486.04,149.58,8.92,0.32,2898.90,0.629,1028.53,1870.37,4837.62,1.98,0.70
1.290,0.294,1.720,2810.91,406.60,130.97,80.130,2831.44,240.04,374.25,130.62,32.35,0.35,3045.49,1.177,2666.33,379.16,4365.89,1.98,1.74
1.260,0.285,0.380,3318.05,517.88,107.94,79.630,3641.45,238.32,513.40,107.59,4.48,0.35,1604.70,0.579,1332.54,272.16,4450.29,1.98,1.65
1.590,0.315,0.910,2990.52,486.31,121.41,79.380,3054.80,241.37,481.28,121.12,5.03,0.29,2101.91,0.854,1547.85,554.06,4114.27,1.98,1.46
1.570,0.281,0.130,3450.20,463.90,115.14,80.040,3501.10,241.10,459.20,114.76,4.70,0.37,2372.42,1.354,2316.67,55.75,4697.15,1.98,1.94
1.680,0.338,0.790,3328.42,379.34,137.97,80.380,3329.23,240.44,371.03,137.67,8.31,0.30,2866.38,1.151,1864.87,1001.51,4774.90,1.98,1.29
1.730,0.302,0.100,3750.09,446.45,113.91,79.670,3969.08,238.05,444.56,113.62,1.89,0.29,1938.13,0.819,1566.01,372.12,4946.74,1.98,1.60
1.700,0.340,0.560,3975.42,497.55,119.62,79.420,4138.38,237.88,496.32,119.37,1.23,0.25,1340.09,0.118,263.86,1076.22,4814.43,1.98,0.39
2.130,0.308,0.830,3583.55,510.96,126.19,79.410,3669.14,239.21,509.88,125.92,1.08,0.27,1671.24,0.250,477.97,1193.26,4512.26,1.98,0.57
2.110,0.301,1.520,3105.67,417.40,141.96,80.410,3204.03,240.29,413.05,141.77,4.35,0.19,2906.52,0.763,1665.44,1241.08,4670.38,1.98,1.14
1.490,0.307,1.540,2988.59,407.63,137.93,79.310,3067.62,240.75,396.69,137.68,10.94,0.25,2334.32,0.415,953.81,1380.52,4245.32,1.98,0.81
1.080,0.310,2.180,3324.50,545.54,146.74,79.740,3238.03,240.42,500.30,146.46,45.24,0.28,2408.53,0.281,479.78,1928.75,4453.60,1.98,0.39
1.880,0.314,1.970,2958.78,518.12,132.08,79.810,2910.75,239.22,508.86,131.73,9.26,0.35,3476.58,2.038,3381.32,95.26,4665.48,1.98,1.93
1.290,0.324,2.510,2951.93,466.32,140.45,79.900,2898.79,241.00,426.37,140.12,39.95,0.32,3194.15,0.969,2333.65,860.50,4511.18,1.98,1.45
2.000,0.335,0.980,2865.04,406.64,123.63,79.450,3082.90,237.94,401.80,123.27,4.84,0.36,3147.37,1.400,3136.36,11.02,4671.81,1.98,1.97
1.760,0.319,1.560,2871.05,512.31,127.70,79.770,2929.42,237.91,508.85,127.47,3.46,0.24,1778.10,0.298,633.89,1144.21,3827.21,1.98,0.71
1.040,0.332,1.830,2962.24,499.28,131.71,79.610,2871.51,239.81,426.32,131.44,72.96,0.27,2868.55,1.273,2305.74,562.81,4320.44,1.98,1.59
1.660,0.311,1.810,2831.29,405.75,136.59,80.670,2862.92,238.43,398.80,136.38,6.95,0.21,2020.97,0.222,526.06,1494.91,3884.05,1.98,0.52
1.770,0.309,0.680,3311.94,395.81,130.85,80.560,3569.01,240.08,391.66,130.56,4.15,0.29,2498.60,0.710,1638.08,860.52,4831.48,1.98,1.30
1.720,0.286,1.120,3089.43,472.24,127.78,80.270,3173.15,238.96,468.68,127.49,3.56,0.30,1927.29,0.429,878.07,1049.22,4147.07,1.98,0.90
1.830,0.302,0.400,3746.82,517.06,106.54,79.700,3864.71,241.65,516.58,106.29,0.48,0.25,921.39,0.145,279.92,641.47,4330.32,1.98,0.60
2.100,0.301,1.730,2993.51,497.77,136.41,79.340,3009.10,242.40,495.03,136.16,2.74,0.25,2117.91,0.396,744.02,1373.89,4079.68,1.98,0.69
1.870,0.284,2.810,3038.42,477.04,139.91,80.420,2867.28,237.66,465.55,139.65,11.49,0.27,3454.42,1.350,2803.26,651.16,4613.49,1.98,1.61
1.760,0.321,2.880,2804.26,418.06,144.54,80.530,2710.82,238.96,407.40,144.33,10.66,0.20,2403.62,0.336,695.13,1708.49,3925.90,1.98,0.57
1.020,0.288,2.510,3366.21,545.70,149.22,80.170,3174.20,241.14,463.92,148.96,81.78,0.26,2722.24,0.410,855.87,1866.37,4550.46,1.98,0.62
1.180,0.293,0.450,3218.89,415.10,108.95,79.320,3355.81,242.21,410.50,108.58,4.60,0.37,1174.08,0.298,585.51,588.57,3949.55,1.98,0.99
1.560,0.337,0.380,3702.50,399.93,128.89,80.660,3763.49,239.84,394.72,128.68,5.21,0.21,2292.21,0.809,1406.50,885.71,4922.75,1.98,1.21
1.000,0.343,2.850,2845.84,570.08,128.02,80.630,2652.49,239.19,456.89,127.78,113.19,0.23,2887.88,1.512,2714.32,173.56,4113.02,1.98,1.86
1.250,0.311,1.400,3193.99,532.13,133.92,80.660,3189.51,238.35,504.86,133.57,27.27,0.35,3051.51,1.355,2447.00,604.50,4732.83,1.98,1.59
1.720,0.292,0.380,2797.74,365.58,105.40,79.770,3040.69,239.20,363.83,105.18,1.75,0.22,1456.09,0.585,1226.61,229.48,3777.14,1.98,1.67
1.960,0.337,2.920,2709.64,361.32,138.69,79.530,2642.86,241.79,348.02,138.35,13.30,0.34,3509.78,1.356,3059.48,450.30,4418.56,1.98,1.72
1.690,0.301,2.700,2996.93,528.04,142.60,80.550,2888.82,239.45,517.68,142.35,10.36,0.25,2631.16,0.637,1250.06,1381.09,4220.20,1.98,0.94
2.220,0.310,0.940,3390.60,398.70,132.26,80.080,3511.62,241.93,397.40,132.02,1.30,0.23,1760.21,0.146,341.66,1418.55,4402.36,1.98,0.38
1.900,0.312,1.780,3066.09,361.86,144.95,79.680,3116.64,238.19,350.52,144.72,11.34,0.24,3656.81,1.288,2640.58,1016.23,4967.27,1.98,1.43
1.010,0.306,1.660,2776.84,438.94,128.48,79.840,2661.05,241.24,367.33,128.18,71.61,0.30,2416.58,1.027,1767.72,648.85,3884.15,1.98,1.45
1.020,0.326,1.460,3300.52,496.84,138.14,79.860,3296.22,239.89,453.28,137.83,43.56,0.31,2358.24,0.464,948.01,1410.23,4490.17,1.98,0.79
2.380,0.295,2.250,2681.27,383.53,138.36,80.750,2595.01,239.81,380.11,138.05,3.42,0.31,2292.21,0.577,969.38,1322.83,3755.76,1.97,0.84
1.320,0.303,2.660,2835.31,508.76,134.34,79.410,2712.15,237.64,482.54,134.10,26.22,0.24,2570.67,0.748,1625.69,944.98,4014.26,1.97,1.25
2.000,0.306,1.760,2960.15,441.61,138.38,80.370,2949.05,241.61,434.01,138.09,7.60,0.29,3396.64,1.645,2863.02,533.61,4669.63,1.97,1.66
1.920,0.302,0.830,3588.80,469.69,133.50,79.570,3800.09,240.13,467.29,133.24,2.40,0.25,2244.62,0.417,1005.82,1238.81,4937.61,1.97,0.88
1.030,0.333,2.220,2983.62,512.04,138.13,80.550,2907.19,238.90,446.20,137.91,65.84,0.23,2536.07,0.651,1358.57,1177.50,4192.48,1.97,1.06
1.100,0.285,0.660,3434.46,459.73,116.07,80.260,3518.83,238.88,453.10,115.71,6.63,0.36,1185.96,0.116,244.66,941.30,4119.90,1.97,0.41
2.290,0.285,2.290,3271.40,470.16,149.74,80.430,3216.86,238.28,466.75,149.51,3.41,0.22,2545.90,0.189,399.45,2146.45,4507.24,1.97,0.31
2.150,0.303,0.630,3347.06,486.68,128.32,80.200,3385.40,238.26,483.24,128.07,3.44,0.25,3168.35,1.722,2937.69,230.66,4991.51,1.97,1.83
1.560,0.298,0.170,3457.43,359.07,122.65,80.000,3547.29,238.46,352.65,122.41,6.42,0.23,2513.05,1.185,2092.12,420.94,4821.57,1.97,1.64
2.340,0.325,2.120,3272.37,454.49,153.30,79.900,3304.98,241.57,450.75,153.03,3.74,0.27,2924.18,0.431,866.44,2057.75,4787.77,1.97,0.58
1.420,0.329,0.330,3532.42,381.82,123.21,80.050,3849.83,239.10,375.83,122.98,5.99,0.23,2180.98,0.672,1497.68,683.30,4955.87,1.97,1.35
2.160,0.295,2.830,3133.90,483.35,148.37,79.230,3013.19,241.48,476.51,148.07,6.84,0.30,3338.80,0.942,1974.90,1363.90,4706.65,1.97,1.17
1.570,0.298,2.440,3212.96,534.59,145.11,80.090,3116.55,238.09,517.07,144.85,17.52,0.26,3301.99,1.183,2098.41,1203.57,4791.43,1.97,1.25
1.260,0.316,1.700,3433.82,434.49,152.01,80.470,3411.15,241.04,401.39,151.81,33.10,0.20,2980.41,0.592,1039.57,1940.85,4923.15,1.97,0.69
1.990,0.325,2.870,2886.22,372.56,149.14,79.570,2804.62,237.75,363.31,148.95,9.25,0.19,2784.12,0.480,891.47,1892.64,4217.19,1.97,0.63
1.940,0.320,1.300,3230.75,376.43,137.24,79.200,3267.73,237.71,373.23,137.01,3.20,0.23,1978.31,0.163,273.80,1704.52,4271.50,1.97,0.27
2.400,0.282,1.540,3077.30,479.63,135.24,79.330,3123.81,240.86,476.10,134.92,3.53,0.32,3318.10,1.426,2810.43,507.67,4808.13,1.97,1.67
2.170,0.333,1.840,2676.85,471.30,129.73,79.860,2681.11,242.34,467.83,129.49,3.47,0.24,2424.37,0.985,1734.64,689.73,3911.91,1.97,1.41
1.490,0.282,2.810,3084.71,481.06,135.24,79.510,2900.45,237.86,452.18,134.96,28.88,0.28,3788.45,1.536,3646.77,141.69,4824.09,1.97,1.90
1.660,0.341,2.290,2973.49,431.44,146.26,80.650,2938.28,240.95,415.19,145.91,16.25,0.35,3200.58,1.157,1974.76,1225.82,4563.74,1.97,1.21
1.620,0.340,1.410,3156.01,473.57,138.00,79.960,3284.63,239.36,464.04,137.70,9.53,0.31,2971.09,0.917,2001.62,969.47,4794.20,1.97,1.33
1.120,0.334,2.080,2865.24,489.81,136.48,79.520,2826.08,241.84,450.30,136.16,39.51,0.31,2322.08,0.564,1119.01,1203.07,4005.93,1.97,0.95
2.350,0.301,2.610,2602.49,441.57,128.41,80.800,2455.42,241.67,436.88,128.20,4.69,0.21,2819.38,1.491,2606.23,213.15,3887.96,1.97,1.82
1.790,0.289,1.720,2973.00,379.44,141.44,80.660,3021.00,241.47,367.51,141.12,11.93,0.31,3476.07,1.282,2753.05,723.02,4787.27,1.97,1.56
1.280,0.335,2.240,3023.18,506.27,138.18,79.430,3015.72,242.04,468.60,137.99,37.67,0.19,3390.45,1.224,2807.63,582.82,4738.68,1.97,1.63
1.350,0.310,0.440,4228.74,430.74,118.94,79.450,4289.34,241.20,428.32,118.65,2.42,0.29,1221.59,0.080,130.22,1091.37,4910.15,1.97,0.21
2.180,0.315,1.690,3030.10,408.52,138.76,79.270,3071.47,238.12,405.90,138.42,2.62,0.34,2043.27,0.152,322.63,1720.64,4110.04,1.97,0.31
2.090,0.314,1.540,3454.33,520.92,145.46,79.350,3546.76,242.01,517.77,145.18,3.15,0.27,2631.33,0.416,919.12,1712.20,4884.39,1.97,0.69
1.250,0.297,2.120,3267.74,473.52,148.33,80.540,3230.37,240.24,430.48,148.02,43.04,0.31,3367.82,0.899,2014.29,1353.53,4942.61,1.97,1.18
1.080,0.343,0.290,3722.49,375.98,105.63,80.390,3764.41,240.82,372.48,105.36,3.50,0.27,879.19,0.159,268.59,610.60,4211.42,1.97,0.60
1.680,0.297,1.220,3327.97,475.75,132.42,79.440,3359.83,238.68,472.25,132.19,3.50,0.23,1749.59,0.159,257.89,1491.70,4249.52,1.97,0.29
2.190,0.286,2.490,2916.99,362.60,145.68,79.560,2767.08,239.71,354.57,145.40,8.03,0.28,3205.73,1.194,1957.10,1248.63,4397.87,1.97,1.20
1.870,0.338,2.860,2962.54,463.42,146.35,79.780,2934.36,241.14,452.42,146.11,11.00,0.24,3307.68,0.875,2098.06,1209.62,4617.40,1.97,1.25
1.230,0.302,2.390,3028.42,500.95,133.31,79.230,2897.88,239.54,444.24,133.11,56.71,0.20,3596.08,1.794,3489.27,106.80,4727.71,1.97,1.91
2.020,0.309,1.830,3134.20,384.71,147.49,79.870,3115.58,238.13,378.12,147.17,6.59,0.32,2941.76,0.739,1219.65,1722.11,4612.52,1.97,0.81
2.250,0.339,2.810,2738.10,405.18,144.24,79.340,2697.06,241.10,400.39,143.98,4.79,0.26,2440.96,0.366,784.77,1656.19,3939.59,1.96,0.63
1.380,0.312,2.790,3187.87,445.02,150.39,79.350,3084.12,239.00,403.85,150.18,41.17,0.21,3555.83,0.889,2079.81,1476.03,4894.18,1.96,1.15
1.010,0.283,0.850,3357.39,425.50,133.41,79.720,3255.04,239.73,358.78,133.08,66.72,0.32,2861.13,1.272,2112.95,748.19,4711.67,1.96,1.45
1.390,0.304,2.930,2785.17,516.05,128.75,80.570,2595.11,240.98,487.99,128.46,28.06,0.29,2987.64,1.452,2875.90,111.74,4116.59,1.96,1.89
1.160,0.337,0.100,3772.56,438.06,117.21,79.450,3794.58,238.05,426.25,116.98,11.81,0.24,2143.89,1.031,1747.05,396.83,4886.70,1.96,1.60
1.110,0.284,2.730,3440.60,504.29,153.48,80.050,3195.25,238.58,422.57,153.16,81.72,0.32,3040.83,0.576,963.64,2077.19,4744.76,1.96,0.62
1.030,0.282,2.720,3402.34,482.73,152.49,80.490,3142.43,238.18,377.76,152.19,104.97,0.31,2702.93,0.260,495.72,2207.21,4519.88,1.96,0.36
1.920,0.295,2.810,2734.60,383.34,137.47,79.430,2559.85,240.30,372.37,137.21,10.97,0.26,2968.09,1.097,2170.56,797.53,4072.53,1.96,1.43
1.190,0.293,1.430,2972.18,427.32,133.58,79.930,3013.57,241.64,392.83,133.35,34.49,0.23,2818.90,0.962,2088.81,730.10,4450.63,1.96,1.45
1.450,0.342,1.010,3505.87,509.14,136.27,79.810,3554.84,241.45,500.89,135.92,8.25,0.34,2356.57,0.645,1112.07,1244.51,4756.41,1.96,0.93
1.770,0.315,1.850,3034.62,393.45,145.51,80.040,3045.01,240.83,383.44,145.21,10.01,0.30,2924.50,0.764,1440.32,1484.19,4536.18,1.96,0.97
1.060,0.333,0.490,3090.20,504.17,110.28,79.650,3307.02,242.23,490.38,110.00,13.79,0.28,1880.65,0.833,1739.04,141.61,4266.42,1.96,1.81
1.380,0.308,1.980,3239.19,482.30,146.35,79.790,3266.02,239.17,461.40,146.07,20.90,0.28,2917.23,0.566,1327.92,1589.31,4754.41,1.96,0.89
1.350,0.300,1.680,3322.40,513.18,143.28,80.760,3299.26,237.84,492.93,142.94,20.25,0.34,2864.57,0.820,1451.77,1412.81,4761.00,1.96,0.99
2.220,0.318,2.860,2681.00,371.03,138.74,80.570,2572.18,241.21,363.29,138.44,7.74,0.30,3141.70,1.220,2454.61,687.09,4175.50,1.96,1.53
1.470,0.327,2.950,2860.56,442.72,143.86,79.870,2769.70,239.98,425.18,143.67,17.54,0.19,2087.45,0.117,218.97,1868.48,3835.02,1.96,0.21
2.250,0.315,0.210,4150.27,447.26,110.65,79.380,4238.28,238.24,446.85,110.34,0.41,0.31,1282.87,0.352,623.22,659.65,4893.01,1.96,0.95
2.150,0.282,0.000,3538.60,423.49,115.35,79.880,3577.82,237.61,421.75,115.05,1.74,0.30,2426.75,1.393,2344.24,82.51,4816.45,1.96,1.89
1.730,0.304,2.440,2839.80,475.78,134.29,80.530,2748.14,240.36,462.61,134.07,13.17,0.22,3225.57,1.537,2859.79,365.78,4394.55,1.96,1.74
1.310,0.318,0.830,3131.77,383.12,130.01,79.770,3143.50,238.43,365.24,129.71,17.88,0.30,2556.53,1.051,1792.39,764.15,4448.67,1.96,1.37
2.340,0.296,2.700,2870.09,399.81,136.26,79.670,2714.58,238.74,391.83,135.99,7.98,0.27,3738.95,2.047,3565.47,173.49,4623.54,1.96,1.87
2.020,0.321,2.680,2828.39,424.37,134.86,79.320,2749.64,237.90,413.47,134.52,10.90,0.34,3667.80,1.827,3477.07,190.73,4622.31,1.96,1.86
1.970,0.304,2.580,2930.17,468.42,141.38,80.120,2821.50,239.75,459.77,141.05,8.65,0.33,3147.08,1.296,2232.54,914.54,4428.49,1.96,1.39
1.700,0.305,2.550,2819.28,452.51,138.88,80.660,2743.95,239.69,445.10,138.57,7.41,0.31,1864.05,0.093,202.44,1661.61,3695.92,1.96,0.21
1.950,0.308,2.440,3014.61,380.54,150.02,79.990,2964.60,238.97,372.33,149.78,8.21,0.24,2760.43,0.390,770.44,1990.00,4374.57,1.96,0.55
1.300,0.328,1.460,3110.99,386.25,137.69,79.300,3124.26,237.96,370.39,137.49,15.86,0.20,2014.64,0.214,345.11,1669.53,4153.32,1.96,0.34
1.300,0.286,1.150,3343.87,503.99,130.27,79.570,3393.44,239.18,495.55,129.93,8.44,0.34,1767.81,0.220,429.75,1338.06,4296.49,1.96,0.48
1.230,0.327,2.980,2958.43,482.67,142.86,80.650,2792.68,240.18,422.94,142.60,59.73,0.26,3117.34,1.154,2115.74,1001.60,4385.38,1.96,1.33
2.270,0.294,1.210,3363.60,401.83,142.79,80.210,3358.90,237.66,398.62,142.59,3.21,0.20,2783.44,0.786,1269.53,1513.91,4781.27,1.96,0.89
2.290,0.331,2.610,2973.77,512.14,144.64,80.480,2955.33,241.68,507.91,144.38,4.23,0.26,2887.03,0.743,1555.82,1331.21,4430.84,1.96,1.05
1.070,0.296,0.140,3609.82,506.11,101.43,79.690,3964.39,237.87,501.55,101.10,4.56,0.33,1276.50,0.503,1087.58,188.92,4616.80,1.96,1.67
1.460,0.292,1.880,3142.66,393.71,146.61,79.530,3120.20,240.34,376.66,146.30,17.05,0.31,2589.81,0.358,731.88,1857.93,4444.32,1.96,0.55
1.090,0.296,2.730,2728.38,446.80,130.20,79.940,2456.97,241.14,355.33,129.90,91.47,0.30,2654.22,1.238,2173.01,481.21,3814.03,1.96,1.60
1.450,0.309,0.330,3392.10,416.50,105.49,80.310,3554.09,241.02,415.08,105.26,1.42,0.23,1015.53,0.257,509.59,505.94,4073.46,1.96,0.98
1.270,0.342,2.040,2901.83,490.07,134.24,79.210,2924.67,241.13,458.73,134.03,31.34,0.21,3009.17,1.061,2393.80,615.38,4464.05,1.95,1.56
1.530,0.289,2.730,2908.70,424.27,137.15,79.740,2708.68,242.30,394.37,136.83,29.90,0.33,3575.44,1.781,3326.59,248.85,4537.94,1.95,1.82
1.350,0.343,0.460,3400.03,412.90,116.31,79.360,3566.69,240.06,408.44,116.05,4.46,0.26,1583.25,0.450,877.91,705.34,4376.91,1.95,1.08
1.890,0.290,1.590,3330.12,460.14,145.55,80.270,3363.58,240.90,455.19,145.26,4.95,0.29,2575.22,0.429,839.01,1736.22,4681.52,1.95,0.64
1.630,0.294,2.540,2935.82,468.48,141.95,80.790,2837.90,239.78,459.35,141.71,9.13,0.23,2028.48,0.121,260.25,1768.22,3876.06,1.95,0.25
1.090,0.286,2.360,3428.57,444.27,153.04,79.550,3252.47,238.87,350.82,152.78,93.45,0.26,3113.03,0.477,1035.39,2077.64,4845.72,1.95,0.65
1.970,0.305,0.330,3269.05,372.61,111.22,79.210,3544.54,240.84,371.55,110.86,1.06,0.37,1522.52,0.477,1025.72,496.80,4323.80,1.95,1.32
2.030,0.299,1.120,3280.96,472.74,129.96,80.520,3370.00,238.97,471.15,129.69,1.59,0.27,1671.80,0.139,314.80,1357.00,4225.71,1.95,0.37
1.940,0.329,0.280,3327.54,474.13,110.58,80.440,3698.92,241.97,473.00,110.24,1.13,0.34,1776.66,0.686,1549.61,227.06,4608.40,1.95,1.70
2.100,0.342,0.510,3038.63,370.12,123.01,80.130,3146.44,238.20,366.65,122.69,3.47,0.32,2813.25,1.433,2617.73,195.52,4586.82,1.95,1.82
2.080,0.308,1.370,2523.40,446.57,116.66,79.430,2645.94,241.87,443.52,116.30,3.05,0.36,2400.38,1.029,2348.29,52.09,3875.04,1.95,1.91
1.400,0.328,2.370,2651.54,419.16,131.58,79.410,2562.60,239.18,390.07,131.35,29.09,0.23,2873.57,1.374,2387.36,486.21,4034.14,1.95,1.62
1.660,0.315,1.360,3398.61,424.68,142.07,80.620,3459.99,240.49,419.42,141.75,5.26,0.32,2060.41,0.104,216.34,1844.07,4515.41,1.95,0.20
2.280,0.309,0.770,2997.39,485.89,119.13,79.860,3257.82,242.23,484.34,118.75,1.55,0.37,2366.90,0.916,2120.74,246.16,4470.50,1.95,1.75
1.280,0.333,1.940,2960.21,408.06,141.76,80.630,2960.25,238.09,379.30,141.44,28.76,0.31,2556.32,0.495,1048.60,1507.72,4270.04,1.95,0.80
1.370,0.337,1.700,3049.57,456.05,136.19,80.770,3047.13,239.29,421.48,135.88,34.57,0.31,3750.74,1.899,3551.95,198.79,4969.03,1.95,1.85
2.080,0.307,2.210,3140.32,522.14,143.53,80.390,3094.94,239.08,516.05,143.22,6.09,0.31,3237.04,1.235,2152.31,1084.73,4753.91,1.95,1.30
2.290,0.289,1.430,2782.86,460.06,127.47,80.570,2858.54,242.19,457.43,127.20,2.63,0.27,2566.54,1.002,2092.76,473.78,4174.23,1.95,1.59
1.970,0.291,0.320,4067.57,434.38,122.52,80.020,4071.37,239.32,433.18,122.30,1.20,0.22,1735.36,0.490,794.27,941.09,4961.03,1.95,0.89
1.020,0.315,2.760,2981.03,609.20,129.07,79.520,2751.71,239.36,513.69,128.79,95.51,0.28,2947.67,1.659,2718.63,229.03,4263.01,1.95,1.80
1.200,0.289,0.440,3131.55,397.99,119.47,79.530,3302.79,238.86,378.71,119.22,19.28,0.25,2612.59,1.233,2459.49,153.10,4642.43,1.95,1.84
1.620,0.318,2.110,3054.31,449.79,144.58,79.910,3057.37,239.06,437.62,144.26,12.17,0.32,2771.11,0.588,1217.35,1553.76,4478.65,1.95,0.86
1.010,0.326,0.580,3836.49,377.26,133.65,80.330,3848.13,240.78,350.43,133.40,26.83,0.25,2070.71,0.435,751.88,1318.84,4910.56,1.95,0.71
